Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
132196-C,GUL PACKAGES (PVT) LTD,"22-KM, MAIN FEROZPUR ROAD, OFF 4-KM MAIN ROHI NALA (SABZI MANDI) ABDUL HADI STREET, LAHORE",MR. MUHAMMAD ALI - Director,,gulpakcages@hotmail.com,PACKING ACCESSORIES,CARROGATED BOX
14235-C,TETRA PAK (PAKISTAN) LTD,"316- UPPER MALL, LAHORE",MR. MISBAH HASSAN BURNEY - General Manager,042-35989100 042-35989101,,PACKING ACCESSORIES,Packing Material For Liquid Food
14499-C,INDUSTRIAL ADHESIVES (PVT) LTD,12-A S-BLOCK GULBERG-II LAHORE,MR. ALLAH YAR MALIK - Chief Executive,042-35755850 042-35755849,eagle12as@gmail.com,PACKING ACCESSORIES,PACKING SEALING ADHESIVE TAPES
27061-C,LUCKY PLASTIC INDUSTRIES (PVT) LTD,"3.5-K.M- RAIWIND ROAD, MANNGA, LAHORE",SYED TAHA TURAB - Chief Executive,042-35383681 042-35383683,lpil@luckyplastic.com.pk,PACKING ACCESSORIES,DISPOSIBLE FOAM FOR USE OF PACKING MATTERIAL
29328-C,MEEZAN PACKAGING (PVT) LTD.,"10-2ND FLOOR, PATIALA COMPLEX, 2- LINK MCLEOD ROAD, LAHORE",MR. SHAHBAZ HUSSAIN - Chief Executive,042-37220994 042-37236600,mezan-ent@hotmail.com,PACKING ACCESSORIES,"CARTONS,BOBBINS (CHIP BOARD)"
35222-C,NEW STANDARD PACKAGES,"5-S, SMALL INDUSTRIAL ESTATE, KOT LAKHPAT, LAHORE",MIAN KHURRAM ILYAS - Proprietor,042-35118678 042-35151463,stander-packges@hotmail.com,PACKING ACCESSORIES,CORROGATED & PACKAGING
38237-C,MLW INDUSTRIES (PVT) LTD,"36/E-1, GULBERG-III, LAHORE",MR. MUHAMMAD NASEEM NIAZ - Chief Executive,,ceo@mlwindustries.com,PACKING ACCESSORIES,CEMENT SACKS AND POLYPROPYLINE BAGS
47146-C,PAK PACKAGES,"PLOT NO. 10-11, SUNDAR INDUSTRIAL ESTATE, RAIWIND ROAD, LAHORE",MR. SHAFIQ-UR-REHMAN - Proprietor,042-35297609 042-35297610,pakpackages@hotmail.com,PACKING ACCESSORIES,PACKING ACCESSORIES
47688-C,ROSHAN PACKAGES LTD.,325-G-III- M.A. JOHAR TOWN LAHORE,MR. TAYYAB AIJAZ - Chief Executive,042-35290734 042-35290738,tayyab.aijaz@roshanpackages.com.pk,PACKING ACCESSORIES,"PACKING MATTERIAL FOR FOOD ITEMS, FRUIT & VEGATABLE"
48262-C,PACKLINE (PVT) LTD,"15-KM- LAHORE SHEIKHUPURA ROAD, P.O. KOT ABDUL MALIK, LAHORE",MR. KHAWAJA TARIQ MAHMOOD - Chief Executive,042-37332495 042-37332496,packrite@hotmail.com,PACKING ACCESSORIES,CORRUGATED BOX
50927-C,EXPERT ADVERTISING & PACKAGING (PVT) LIMITED,"153-1/M, 154-1/M, QUAID-E-AZAM INDUSTRIAL ESTATE, KOT LAKHPAT, TOWNSHIP, LAHORE",MRS. HINA NOREEN - Director,042-35215903,nasir@expertad.com.pk,PACKING ACCESSORIES,PACKAGING MATERIAL
52393-A,TAHIR NASIM & CO.,"87-B-4, WAPDA TOWN, LAHORE",MIAN MUHAMMAD TAHIR - Proprietor,042-35187574,mianmuhammadtahir@gmail.com,PACKING ACCESSORIES,CORRUGATED CARTONS BOXES
53478-C,DYNAMIC PACKAGING (PVT) LTD,"22 K.M, OFF FEROZEPUR ROAD, LAHORE",MR. MUHAMMAD ASHRAF CHAUDHRY - Chief Executive,042-35274795 042-35274798,info@dynamicpkgs.com.pk,PACKING ACCESSORIES,Packing Accessories
53480-C,TECH PACKS,"PLOT # 1, SULTAN MEHMOOD ROAD, SHALIMAR TOWN, LAHORE",MR. SOHAIL RASHEED CHUADHRY - Proprietor,042-36521515,techpacks@hotmail.com,PACKING ACCESSORIES,Packing Boxes
58117-C,SAS CONTAINERS,"14-KM, MULTAN ROAD, NEAR UNIFOAM FACTORY, GOPAY RAI, LAHORE",MIRZA ISRAR AHMED - Proprietor,,sascont@yahoo.com,PACKING ACCESSORIES,ALL KIND OF CORRUGATED CARTONS & ALLIED MATTERIAL
60925-C,HASSAN PACKAGES,"21-K.M., FEROZEPUR ROAD, LAHORE",MIAN ABDUL RAZZAQ - Proprietor,042-35271800 042-35272533,hassaanpackages@gmail.com,PACKING ACCESSORIES,PACKING ACCESSORIES
65690-C,ANIPACK PACKAGING INDUSTRIES (PVT) LTD.,"15-KM, SHEIKHUPURA ROAD, P.O. KOT ABDUL MALIK, LAHORE",MR. FAISAL NIAZ - Chief Executive,042-37970646,anipak@hotmail.com,PACKING ACCESSORIES,PACKING ACCESSORIES
68542-A,KOMPLETE PACKAGING,"138- NEELAM BLOCK, ALLAMA IQBAL TOWN, LAHORE",MR. NAVEED TARIQ - Managing Partner,042-35431138,,PACKING ACCESSORIES,PACKING ACCESSORIES
69997-A,INDUS TRADERS,"OFFICE NO.28, 2ND FLOOR, RAEES PLAZA, DIL MUHAMMAD ROAD, LAHORE",MRS. NOUREEN KAUSAR - Proprietor,042-37312612,industaders49@hotmail.com,PACKING ACCESSORIES,"PACKING MATERIAL,PARAFIN WAX"
71464-C,HS PRINTER,"159/A, QUAID-E-AZAM IDUSTRIAL ESTATE, KOTLAKHPAT, LAHORE",MR. HAFEEZ-UR-REHMAN - Proprietor,042-35114101 042-35114103,hsprinter@gmail.com,PACKING ACCESSORIES,PLASTIC POLY BAGS
75774-C,AHR INDUSTRIES (PVT) LTD.,"PLOT NO. 135, SUNDER INDUSTRIAL ESTATE, RAIWIND ROAD, LAHORE",MR. HARRIS RASHID - Chief Executive,042-35297336,info@ahr-industries.com,PACKING ACCESSORIES,"EPS FOAM CUP, KITCHENWARE, FOOD PACKAGING"
75820-C,AL-NAJAF PRINTING INDUSTRY,"NAQVI HOUSE, STREET NO.16, HOTA SING ROAD, NEAR MUHAMMADI HOSPITAL, SANAT NAGAR, LAHORE",SYED ADNAN ALI NAQVI - Proprietor,042-37311472,geo4syed@yahoo.com,PACKING ACCESSORIES,PACKING BOX & PACKAGING MATTERIAL.
77622-C,FRIENDS COMPANY,"208 PAK BLOCK, ALLAMA IQBAL TOWN, LAHORE",SYED M. ABBAS AHSAN - Managing Partner,042-37801006,abbas@friendscompany.com.pk,PACKING ACCESSORIES,"DESPOSABLE ITEMS,CUP,PLATE, BOXES"
81330-C,K-PACK (PVT) LTD.,"224-C, SUNDAR INDUSTRIAL ESTATE, SUNDAR, LAHORE",MR. KHALID LATIF - Chief Executive,042-35860479,,PACKING ACCESSORIES,PACKAGING MATERIAL
81554-C,EXPRESS PACKAGES (PVT) LTD.,"PLOT NO. 184, SUNDAR INDUSTRIAL ESTATE, LAHORE",MR. MUHAMMAD AMIN - Chief Executive,,info@expresspackages.com.pk,PACKING ACCESSORIES,CORRUGATOM BOX
81936-C,OASIS PACKAGING INDUSTRIES (PVT) LTD,"PLOT 199, SUNDAR INDUSTRIAL ESTATE, RAIWIND ROAD , LAHORE",MR. ALEEM AHMED - Director,042-35297716 042-35297720,aleem@theoasis.com.pk,PACKING ACCESSORIES,PLASTIC
83775-C,PRIME PACKAGES,"FAROOQ INDUSTRIAL ESTATE, GLAXO TOWN, ANAM ROAD, 20-K.M- (OFF) FEROZEPUR ROAD, LAHORE",SH. AMIR JALIL - Managing Partner,042-35950346 042-35270619,primepackages@ymail.com,PACKING ACCESSORIES,POLY BAGS
84098-C,SPRINTECH PACKAGING (PVT) LTD.,"PLOTE NO.144-145-4227, FAROOQ INDUSTRIAL ESTATE, 20-KM- FEROZEPUR ROAD, LAHORE",MR. MUJAHID ALI SHEIKH - Director,042-35272075 042-35272079,,PACKING ACCESSORIES,FLEXIBLE PRINTING & PACKING
84673-C,SPEED PACKAGES (PVT) LTD.,"SUNNY BISCUIT FACTORY, DAROGHAWALA, SHALIMAR TOWN, LAHORE",MR. MUHAMMAD SHAHID SALEEM - Director,042-36541930 042-36541931,shahid@speedpackage.com,PACKING ACCESSORIES,"GRAURE, FLEXO PLASTIC PRINTED PACKAGING"
87095-C,STYLE STYROFOAM INDUSTRIES (PVT) LTD,"52-C, PAK ARAB HOUSING SOCIETY, 17-KM- FEROZEPUR ROAD, LAHORE",MR. MUHAMMAD SHAHID YOUSAF - Chief Executive Officer,042-35927375 042-35927376,style.styrofoam@gmail.com,PACKING ACCESSORIES,EPS PACKING MOLDED INSULATION SHEET
88078-C,PAKISTAN PACKAGES,"PLOT # 1A, GREEN CAP HOUSING SCHEME, 21-KM FEROZPUR ROAD, LAHORE",MR. WAHEED IQBAL - Proprietor,042-35965486,pakistanpackages78652@yahoo.com,PACKING ACCESSORIES,PACKING MATERIAL
93244-C,99 INDUSTRIES (PVT.) LTD,"MUGHAL PARK, SANDA, BUND ROAD, LAHORE",MR. FAISAL AFTAB - Chief Executive,042-37145370 042-37155559,99.industries.pvt@gmail.com,PACKING ACCESSORIES,PACKING MATERIAL
94726-C,RAZIQ PRINTING & PACKAGING,"BASEMENT 13-A, ALHAMRA BUILDING, FAIZ ROAD MUSLIM TOWN MORE, LAHORE",SYED ASIM AHMAD TIRMZEE - Proprietor,,raziqtraders@gmail.com,PACKING ACCESSORIES,PACKAGING MATERIAL
96323-A,ND PACKAGES,"SATTAR COLONY, NEAR OLD POPULAR FACTORY, SUI GAS ROAD, SHAHDARA, LAHORE",MR. MUHAMMAD RAFIQ - Proprietor,042-3729292_ 042-37391092,ndpackages@gmail.com,PACKING ACCESSORIES,PACKAGING
98225-C,UNION ART PRESS (PVT.) LTD,"CHOWK SAFANWALA, 21- TEMPLE ROAD, MOZANG, LAHORE",MR. MUHAMMAD QASIM PARACHA - Chief Executive,042-37125059 042-37234542,unionartpress1766@gmail.com,PACKING ACCESSORIES,PRINTING & PACKAGING OF BOX & CARTON
